date,source,station_id,tmp_avg_c,tmp_max_c,tmp_min_c,rh_avg_pct,sol_rad_avg_wm2,wind_spd_avg_ms,wind_max_ms,wind_run_km,precip_mm,eto_mm,tmp_avg_7d,tmp_avg_14d,tmp_max_7d,wind_spd_7d,wind_spd_14d,wind_run_7d,sol_rad_7d,sol_rad_14d,precip_7d,precip_14d,eto_7d,rh_avg_7d,calm_days_7d
2021-06-20,Open-Meteo (Clear Lake coords),OM-CL,27.8,37.6,18.2,44.0,364.7,2.111,3.611,182.39,0.0,7.47,24.6571,20.35,34.3857,2.4126,2.992,1459.12,361.6243,353.7864,0.0,0.4,48.5,52.7143,2
2021-06-21,Open-Meteo (Clear Lake coords),OM-CL,24.4,32.8,17.7,49.0,361.81,2.25,3.5,194.4,0.0,6.94,25.4429,21.0071,35.5714,2.1824,2.8254,1319.93,364.0557,354.3657,0.0,0.4,49.71,50.5714,2
2021-06-22,Open-Meteo (Clear Lake coords),OM-CL,21.5,29.7,15.2,61.0,356.94,2.083,3.639,179.97,0.0,6.25,25.8714,21.6,35.8571,1.972,2.6408,1192.66,362.6657,353.7121,0.0,0.4,49.56,50.7143,2
2021-06-23,Open-Meteo (Clear Lake coords),OM-CL,22.0,30.3,14.6,61.0,350.69,2.306,4.444,199.24,0.0,6.34,25.8286,22.2571,35.4,2.0157,2.5079,1219.1,360.8129,353.8607,0.0,0.3,49.1,51.1429,2
2021-06-24,Open-Meteo (Clear Lake coords),OM-CL,23.0,31.2,15.5,63.0,343.29,1.917,4.389,165.63,0.0,6.27,25.4,22.8857,34.4429,1.992,2.4761,1204.76,357.0771,352.34,0.0,0.3,48.03,52.4286,3
2021-06-25,Open-Meteo (Clear Lake coords),OM-CL,25.1,33.3,16.9,58.0,337.62,2.361,4.472,203.99,0.0,6.76,24.8,23.5214,33.5143,2.1031,2.4206,1271.98,353.4729,354.7293,0.0,0.0,47.5,54.2857,2
2021-06-26,Open-Meteo (Clear Lake coords),OM-CL,28.1,38.5,18.0,55.0,352.66,2.0,4.306,172.8,0.0,7.39,24.5571,24.05,33.3429,2.1469,2.3889,1298.42,352.53,355.9857,0.0,0.0,47.42,55.8571,1
2021-06-27,Open-Meteo (Clear Lake coords),OM-CL,29.3,39.6,20.5,52.0,351.62,2.417,5.222,208.83,0.0,7.64,24.7714,24.7143,33.6286,2.1906,2.3016,1324.86,350.6614,356.1429,0.0,0.0,47.59,57.0,1
2021-06-28,Open-Meteo (Clear Lake coords),OM-CL,24.7,34.0,17.2,57.0,359.14,3.222,4.639,278.38,0.0,7.23,24.8143,25.1286,33.8,2.3294,2.2559,1408.84,350.28,357.1679,0.0,0.0,47.88,58.1429,1
2021-06-29,Open-Meteo (Clear Lake coords),OM-CL,24.3,33.4,16.4,61.0,357.64,3.194,4.583,275.96,0.0,7.0,25.2143,25.5429,34.3286,2.4881,2.2301,1504.83,350.38,356.5229,0.0,0.0,48.63,58.1429,1
2021-06-30,Open-Meteo (Clear Lake coords),OM-CL,26.5,37.0,17.6,58.0,352.78,2.111,5.0,182.39,0.0,7.01,25.8571,25.8429,35.2857,2.4603,2.238,1487.98,350.6786,355.7457,0.0,0.0,49.3,57.7143,1
2021-07-01,Open-Meteo (Clear Lake coords),OM-CL,26.1,35.0,17.9,60.0,352.08,1.861,3.917,160.79,0.0,6.83,26.3,25.85,35.8286,2.4523,2.2221,1483.14,351.9343,354.5057,0.0,0.0,49.86,57.2857,1
2021-07-02,Open-Meteo (Clear Lake coords),OM-CL,27.4,35.7,19.3,54.0,351.97,1.861,3.639,160.79,0.0,7.0,26.6286,25.7143,36.1714,2.3809,2.242,1439.94,353.9843,353.7286,0.0,0.0,50.1,56.7143,2
2021-07-03,Open-Meteo (Clear Lake coords),OM-CL,27.4,36.1,19.1,53.0,353.12,1.917,3.778,165.63,0.0,7.14,26.5286,25.5429,35.8286,2.369,2.2579,1432.77,354.05,353.29,0.0,0.0,49.85,56.4286,3
2021-07-04,Open-Meteo (Clear Lake coords),OM-CL,26.4,35.1,18.8,51.0,351.04,2.361,4.389,203.99,0.0,7.15,26.1143,25.4429,35.1857,2.361,2.2758,1427.93,353.9671,352.3143,0.0,0.0,49.36,56.2857,3
2021-07-05,Open-Meteo (Clear Lake coords),OM-CL,26.7,35.4,17.6,51.0,355.56,2.111,4.25,182.39,0.0,7.26,26.4,25.6071,35.3857,2.2023,2.2659,1331.94,353.4557,351.8679,0.0,0.0,49.39,55.4286,3
2021-07-06,Open-Meteo (Clear Lake coords),OM-CL,24.7,33.5,17.5,53.0,355.21,2.944,5.361,254.36,0.0,7.27,26.4571,25.8357,35.4,2.1666,2.3274,1310.34,353.1086,351.7443,0.0,0.0,49.66,54.2857,3
2021-07-07,Open-Meteo (Clear Lake coords),OM-CL,25.1,36.6,16.1,55.0,360.07,1.972,3.806,170.38,0.0,6.87,26.2571,26.0571,35.3429,2.1467,2.3035,1298.33,354.15,352.4143,0.0,0.0,49.52,53.8571,4
2021-07-08,Open-Meteo (Clear Lake coords),OM-CL,28.2,38.4,18.4,51.0,357.99,1.528,3.528,132.02,0.0,7.13,26.5571,26.4286,35.8286,2.0991,2.2757,1269.56,354.9943,353.4643,0.0,0.0,49.82,52.5714,4
2021-07-09,Open-Meteo (Clear Lake coords),OM-CL,30.7,40.3,22.2,43.0,348.38,1.722,3.667,148.78,0.0,7.43,27.0286,26.8286,36.4857,2.0793,2.2301,1257.55,354.4814,354.2329,0.0,0.0,50.25,51.0,4
2021-07-10,Open-Meteo (Clear Lake coords),OM-CL,31.0,41.6,21.9,43.0,347.8,2.083,4.333,179.97,0.0,7.75,27.5429,27.0357,37.2714,2.103,2.236,1271.89,353.7214,353.8857,0.0,0.0,50.86,49.5714,3
2021-07-11,Open-Meteo (Clear Lake coords),OM-CL,29.8,40.7,19.7,47.0,356.25,2.139,4.417,184.81,0.0,7.71,28.0286,27.0714,38.0714,2.0713,2.2161,1252.71,354.4657,354.2164,0.0,0.0,51.42,49.0,3
2021-07-12,Open-Meteo (Clear Lake coords),OM-CL,28.0,39.1,18.8,54.0,354.51,1.806,3.528,156.04,0.0,7.16,28.2143,27.3071,38.6,2.0277,2.115,1226.36,354.3157,353.8857,0.0,0.0,51.32,49.4286,4
2021-07-13,Open-Meteo (Clear Lake coords),OM-CL,28.3,38.4,20.2,49.0,354.4,2.139,4.611,184.81,0.0,7.43,28.7286,27.5929,39.3,1.9127,2.0396,1156.81,354.2,353.6543,0.0,0.0,51.48,48.8571,4
2021-07-14,Open-Meteo (Clear Lake coords),OM-CL,26.7,35.9,18.9,50.0,354.86,2.417,4.806,208.83,0.0,7.22,28.9571,27.6071,39.2,1.9763,2.0615,1195.26,353.4557,353.8029,0.0,0.0,51.83,48.1429,3
2021-07-15,Open-Meteo (Clear Lake coords),OM-CL,24.9,33.3,17.7,57.0,346.06,1.972,4.194,170.38,0.0,6.62,28.4857,27.5214,38.4714,2.0397,2.0694,1233.62,351.7514,353.3729,0.0,0.0,51.32,49.0,3
2021-07-16,Open-Meteo (Clear Lake coords),OM-CL,25.3,34.7,17.4,54.0,351.74,1.972,4.417,170.38,0.0,6.78,27.7143,27.3714,37.6714,2.0754,2.0774,1255.22,352.2314,353.3564,0.0,0.0,50.67,50.5714,3
2021-07-17,Open-Meteo (Clear Lake coords),OM-CL,26.9,35.8,18.5,51.0,348.96,1.861,4.472,160.79,0.0,6.94,27.1286,27.3357,36.8429,2.0437,2.0734,1236.04,352.3971,353.0593,0.0,0.0,49.86,51.7143,4
2021-07-18,Open-Meteo (Clear Lake coords),OM-CL,28.8,37.5,20.1,46.0,347.45,1.667,3.111,144.03,0.0,6.99,26.9857,27.5071,36.3857,1.9763,2.0238,1195.26,351.14,352.8029,0.0,0.0,49.14,51.5714,5
2021-07-19,Open-Meteo (Clear Lake coords),OM-CL,27.6,36.1,20.3,48.0,306.25,1.778,4.0,153.62,0.0,6.28,26.9286,27.5714,35.9571,1.9723,2.0,1192.84,344.2457,349.2807,0.0,0.0,48.26,50.7143,5
2021-07-20,Open-Meteo (Clear Lake coords),OM-CL,23.7,32.2,16.7,56.0,351.39,3.056,5.111,264.04,0.0,6.94,26.2714,27.5,35.0714,2.1033,2.008,1272.07,343.8157,349.0079,0.0,0.0,47.77,51.7143,5
2021-07-21,Open-Meteo (Clear Lake coords),OM-CL,23.4,33.4,15.2,57.0,350.46,2.583,4.139,223.17,0.0,6.77,25.8,27.3786,34.7143,2.127,2.0516,1286.41,343.1871,348.3214,0.0,0.0,47.32,52.7143,5
2021-07-22,Open-Meteo (Clear Lake coords),OM-CL,25.1,35.3,16.0,56.0,348.15,1.833,3.778,158.37,0.0,6.71,25.8286,27.1571,35.0,2.1071,2.0734,1274.4,343.4857,347.6186,0.0,0.0,47.41,52.5714,5
2021-07-23,Open-Meteo (Clear Lake coords),OM-CL,27.9,38.1,17.9,47.0,354.4,1.75,4.5,151.2,0.0,7.15,26.2,26.9571,35.4857,2.0754,2.0754,1255.22,343.8657,348.0486,0.0,0.0,47.78,51.5714,5
2021-07-24,Open-Meteo (Clear Lake coords),OM-CL,28.9,37.7,20.2,46.0,339.93,1.944,3.917,167.96,0.0,7.19,26.4857,26.8071,35.7571,2.0873,2.0655,1262.39,342.5757,347.4864,0.0,0.0,48.03,50.8571,5
2021-07-25,Open-Meteo (Clear Lake coords),OM-CL,28.0,37.4,19.9,44.0,324.65,2.278,4.472,196.82,0.0,7.07,26.3714,26.6786,35.7429,2.1746,2.0754,1315.18,339.3186,345.2293,0.0,0.0,48.11,50.5714,4
2021-07-26,Open-Meteo (Clear Lake coords),OM-CL,26.5,35.2,20.5,42.0,286.92,2.361,3.889,203.99,0.0,6.38,26.2143,26.5714,35.6143,2.2579,2.1151,1365.55,336.5571,340.4014,0.0,0.0,48.21,49.7143,3
2021-07-27,Open-Meteo (Clear Lake coords),OM-CL,25.4,30.5,19.2,47.0,231.02,1.694,3.528,146.36,0.0,4.81,26.4571,26.3643,35.3714,2.0633,2.0833,1247.87,319.3614,331.5886,0.0,0.0,46.08,48.4286,4
2021-07-28,Open-Meteo (Clear Lake coords),OM-CL,27.9,36.7,20.6,56.0,314.81,1.5,4.028,129.6,0.0,6.32,27.1,26.45,35.8429,1.9086,2.0178,1154.3,314.2686,328.7279,0.0,0.0,45.63,48.2857,5
2021-07-29,Open-Meteo (Clear Lake coords),OM-CL,29.4,37.8,21.5,49.0,314.81,2.056,4.333,177.64,0.0,6.84,27.7143,26.7714,36.2,1.9404,2.0238,1173.57,309.5057,326.4957,0.0,0.0,45.76,47.2857,4
2021-07-30,Open-Meteo (Clear Lake coords),OM-CL,30.0,38.0,23.2,46.0,331.02,2.25,4.444,194.4,0.0,7.39,28.0143,27.1071,36.1857,2.0119,2.0436,1216.77,306.1657,325.0157,0.0,0.0,46.0,47.1429,3
2021-07-31,Open-Meteo (Clear Lake coords),OM-CL,28.0,35.6,21.1,42.0,315.62,2.611,4.111,225.59,0.0,7.11,27.8857,27.1857,35.8857,2.1071,2.0972,1274.4,302.6929,322.6343,0.0,0.0,45.92,46.5714,2
2021-08-01,Open-Meteo (Clear Lake coords),OM-CL,27.0,36.2,19.3,47.0,329.28,2.056,3.972,177.64,0.0,6.85,27.7429,27.0571,35.7143,2.0754,2.125,1255.22,303.3543,321.3364,0.0,0.0,45.7,47.0,2
2021-08-02,Open-Meteo (Clear Lake coords),OM-CL,25.4,34.0,17.3,48.0,310.42,1.778,2.917,153.62,0.0,6.05,27.5857,26.9,35.5429,1.9921,2.125,1204.85,306.7114,321.6343,0.0,0.0,45.37,47.8571,3
2021-08-03,Open-Meteo (Clear Lake coords),OM-CL,27.8,37.7,18.3,47.0,340.16,1.5,3.222,129.6,0.0,6.68,27.9286,27.1929,36.5714,1.9644,2.0139,1188.09,322.3029,320.8321,0.0,0.0,47.24,47.8571,3
2021-08-04,Open-Meteo (Clear Lake coords),OM-CL,27.3,36.0,19.3,48.0,338.43,2.111,4.528,182.39,0.0,7.04,27.8429,27.4714,36.4714,2.0517,1.9801,1240.88,325.6771,319.9729,0.0,0.0,47.96,46.7143,2
2021-08-05,Open-Meteo (Clear Lake coords),OM-CL,22.2,30.4,16.1,60.0,338.08,2.833,4.583,244.77,0.0,6.27,26.8143,27.2643,35.4143,2.1627,2.0516,1308.01,329.0014,319.2536,0.0,0.0,47.39,48.2857,2
2021-08-06,Open-Meteo (Clear Lake coords),OM-CL,25.4,35.5,17.0,58.0,326.16,1.778,3.75,153.62,0.0,6.36,26.1571,27.0857,35.0571,2.0953,2.0536,1267.23,328.3071,317.2364,0.0,0.0,46.36,50.0,3
2021-08-07,Open-Meteo (Clear Lake coords),OM-CL,28.4,37.0,20.0,48.0,327.55,1.917,3.75,165.63,0.0,6.81,26.2143,27.05,35.2571,1.9961,2.0516,1207.27,330.0114,316.3521,0.0,0.0,46.06,50.8571,4
2021-08-08,Open-Meteo (Clear Lake coords),OM-CL,26.5,35.6,17.4,57.0,323.15,1.861,3.75,160.79,0.0,6.47,26.1429,26.9429,35.1714,1.9683,2.0219,1190.42,329.1357,316.245,0.0,0.0,45.68,52.2857,5
2021-08-09,Open-Meteo (Clear Lake coords),OM-CL,27.9,36.6,20.3,54.0,324.31,1.722,4.222,148.78,0.0,6.5,26.5,27.0429,35.5429,1.9603,1.9762,1185.58,331.12,318.9157,0.0,0.0,46.13,53.1429,5
2021-08-10,Open-Meteo (Clear Lake coords),OM-CL,29.2,37.9,22.3,49.0,322.69,1.639,3.5,141.61,0.0,6.58,26.7,27.3143,35.5714,1.9801,1.9723,1197.59,328.6243,325.4636,0.0,0.0,46.03,53.4286,5
2021-08-11,Open-Meteo (Clear Lake coords),OM-CL,29.8,38.3,21.6,45.0,316.32,2.25,4.778,194.4,0.0,7.2,27.0571,27.45,35.9,2.0,2.0259,1209.6,325.4657,325.5714,0.0,0.0,46.19,53.0,5
2021-08-12,Open-Meteo (Clear Lake coords),OM-CL,28.4,36.8,21.5,46.0,303.7,2.889,5.306,249.61,0.0,7.18,27.9429,27.3786,36.8143,2.008,2.0854,1214.44,320.5543,324.7779,0.0,0.0,47.1,51.0,5
2021-08-13,Open-Meteo (Clear Lake coords),OM-CL,27.4,37.8,19.9,49.0,298.26,2.417,5.333,208.83,0.0,6.65,28.2286,27.1929,37.1429,2.0993,2.0973,1269.65,316.5686,322.4379,0.0,0.0,47.39,49.7143,4
2021-08-14,Open-Meteo (Clear Lake coords),OM-CL,28.7,39.1,20.3,49.0,310.42,2.306,4.861,199.24,0.0,6.91,28.2714,27.2429,37.4429,2.1549,2.0755,1303.26,314.1214,322.0664,0.0,0.0,47.49,49.8571,3
2021-08-15,Open-Meteo (Clear Lake coords),OM-CL,30.0,40.7,21.2,50.0,310.3,2.556,5.222,220.84,0.0,7.25,28.7714,27.4571,38.1714,2.2541,2.1112,1363.31,312.2857,320.7107,0.0,0.0,48.27,48.8571,2
2021-08-16,Open-Meteo (Clear Lake coords),OM-CL,27.2,36.3,20.9,51.0,314.47,3.806,6.139,328.84,0.0,7.38,28.6714,27.5857,38.1286,2.5519,2.2561,1543.37,310.88,321.0,0.0,0.0,49.15,48.4286,1
2021-08-17,Open-Meteo (Clear Lake coords),OM-CL,23.4,31.5,17.0,61.0,313.77,2.833,4.833,244.77,0.0,5.93,27.8429,27.2714,37.2143,2.7224,2.3513,1646.53,309.6057,319.115,0.0,0.0,48.5,50.1429,0
2021-08-18,Open-Meteo (Clear Lake coords),OM-CL,24.5,33.3,17.9,51.0,320.95,1.944,3.917,167.96,0.0,6.18,27.0857,27.0714,36.5,2.6787,2.3394,1620.09,310.2671,317.8664,0.0,0.0,47.48,51.0,1
2021-08-19,Open-Meteo (Clear Lake coords),OM-CL,25.7,34.2,18.9,54.0,308.33,1.306,2.694,112.84,0.0,5.56,26.7,27.3214,36.1286,2.4526,2.2303,1483.32,310.9286,315.7414,0.0,0.0,45.86,52.1429,2
2021-08-20,Open-Meteo (Clear Lake coords),OM-CL,25.7,34.0,19.0,58.0,303.12,2.0,5.556,172.8,0.0,6.05,26.4571,27.3429,35.5857,2.393,2.2461,1447.29,311.6229,314.0957,0.0,0.0,45.26,53.4286,2
2021-08-21,Open-Meteo (Clear Lake coords),OM-CL,21.8,30.4,15.1,61.0,302.31,2.194,3.889,189.56,0.0,5.46,25.4714,26.8714,34.3429,2.377,2.2659,1437.61,310.4643,312.2929,0.0,0.0,43.81,55.1429,2
2021-08-22,Open-Meteo (Clear Lake coords),OM-CL,23.3,31.7,17.7,58.0,302.89,1.556,4.389,134.44,0.0,5.53,24.5143,26.6429,33.0571,2.2341,2.2441,1351.21,309.4057,310.8457,0.0,0.0,42.09,56.2857,3
2021-08-23,Open-Meteo (Clear Lake coords),OM-CL,23.1,31.2,16.0,56.0,302.55,1.806,3.333,156.04,0.0,5.62,23.9286,26.3,32.3286,1.9484,2.2501,1178.41,307.7029,309.2914,0.0,0.0,40.33,57.0,4
2021-08-24,Open-Meteo (Clear Lake coords),OM-CL,22.6,31.4,14.1,54.0,302.08,1.667,4.056,144.03,0.0,5.5,23.8143,25.8286,32.3143,1.7819,2.2521,1077.67,306.0329,307.8193,0.0,0.0,39.9,56.0,5
2021-08-25,Open-Meteo (Clear Lake coords),OM-CL,22.9,32.0,15.1,50.0,303.01,1.639,4.0,141.61,0.0,5.57,23.5857,25.3357,32.1286,1.7383,2.2085,1051.32,303.47,306.8686,0.0,0.0,39.29,55.8571,5
2021-08-26,Open-Meteo (Clear Lake coords),OM-CL,24.3,33.7,16.1,57.0,297.45,1.472,3.833,127.18,0.0,5.54,23.3857,25.0429,32.0571,1.762,2.1073,1065.66,301.9157,306.4221,0.0,0.0,39.27,56.2857,5
2021-08-27,Open-Meteo (Clear Lake coords),OM-CL,26.8,36.6,18.4,56.0,296.99,1.25,3.556,108.0,0.0,5.6,23.5429,25.0,32.4286,1.6549,2.0239,1000.86,301.04,306.3314,0.0,0.0,38.82,56.0,6
2021-08-28,Open-Meteo (Clear Lake coords),OM-CL,28.8,38.0,20.9,44.0,298.96,1.444,4.5,124.76,0.0,5.97,24.5429,25.0071,33.5143,1.5477,1.9624,936.06,300.5614,305.5129,0.0,0.0,39.33,53.5714,7
2021-08-29,Open-Meteo (Clear Lake coords),OM-CL,28.4,38.2,21.1,48.0,294.33,1.944,4.083,167.96,0.0,6.26,25.2714,24.8929,34.4429,1.6031,1.9186,969.58,299.3386,304.3721,0.0,0.0,40.06,52.1429,7
2021-08-30,Open-Meteo (Clear Lake coords),OM-CL,26.6,37.2,19.5,49.0,297.8,2.306,3.889,199.24,0.0,6.3,25.7714,24.85,35.3,1.6746,1.8115,1012.78,298.66,303.1814,0.0,0.0,40.74,51.1429,6
2021-08-31,Open-Meteo (Clear Lake coords),OM-CL,23.6,34.5,14.7,55.0,296.06,2.194,4.167,189.56,0.0,5.9,25.9143,24.8643,35.7429,1.7499,1.7659,1058.31,297.8,301.9164,0.0,0.0,41.14,51.2857,5
2021-09-01,Open-Meteo (Clear Lake coords),OM-CL,22.3,30.7,14.8,57.0,290.74,2.167,4.583,187.23,0.0,5.5,25.8286,24.7071,35.5571,1.8253,1.7818,1103.93,296.0471,299.7586,0.0,0.0,41.07,52.2857,4
2021-09-02,Open-Meteo (Clear Lake coords),OM-CL,21.9,30.9,14.7,55.0,285.65,1.583,4.0,136.77,0.0,5.06,25.4857,24.4357,35.1571,1.8411,1.8016,1113.52,294.3614,298.1386,0.0,0.0,40.59,52.0,4
2021-09-03,Open-Meteo (Clear Lake coords),OM-CL,23.8,32.9,15.0,50.0,291.2,1.639,4.306,141.61,0.0,5.39,25.0571,24.3,34.6286,1.8967,1.7758,1147.13,293.5343,297.2871,0.0,0.0,40.38,51.1429,4
2021-09-04,Open-Meteo (Clear Lake coords),OM-CL,25.1,34.4,17.5,50.0,288.19,1.056,3.111,91.24,0.0,5.02,24.5286,24.5357,34.1143,1.8413,1.6945,1113.61,291.9957,296.2786,0.0,0.0,39.43,52.0,4
2021-09-05,Open-Meteo (Clear Lake coords),OM-CL,26.1,35.3,19.2,49.0,286.23,1.389,3.528,120.01,0.0,5.41,24.2,24.7357,33.7,1.762,1.6826,1065.66,290.8386,295.0886,0.0,0.0,38.58,52.1429,4
2021-09-06,Open-Meteo (Clear Lake coords),OM-CL,27.3,36.7,20.5,43.0,276.97,1.306,2.444,112.84,0.0,5.35,24.3,25.0357,33.6286,1.6191,1.6469,979.26,287.8629,293.2614,0.0,0.0,37.63,51.2857,5
2021-09-07,Open-Meteo (Clear Lake coords),OM-CL,27.8,36.9,21.8,43.0,269.79,2.306,6.194,199.24,0.0,6.21,24.9,25.4071,33.9714,1.6351,1.6925,988.94,284.11,290.955,0.0,0.0,37.94,49.5714,5
2021-09-08,Open-Meteo (Clear Lake coords),OM-CL,27.6,37.4,20.0,47.0,246.3,1.972,3.361,170.38,0.0,5.46,25.6571,25.7429,34.9286,1.6073,1.7163,972.09,277.7614,286.9043,0.0,0.0,37.9,48.1429,6
2021-09-09,Open-Meteo (Clear Lake coords),OM-CL,25.5,32.9,19.8,53.0,150.23,2.139,3.639,184.81,0.0,3.83,26.1714,25.8286,35.2143,1.6867,1.7639,1020.13,258.4157,276.3886,0.0,0.0,36.67,47.8571,5
2021-09-10,Open-Meteo (Clear Lake coords),OM-CL,23.8,30.7,18.3,55.0,266.32,2.028,4.111,175.22,0.6,5.15,26.1714,25.6143,34.9,1.7423,1.8195,1053.74,254.8614,274.1979,0.6,0.6,36.43,48.5714,4
2021-09-11,Open-Meteo (Clear Lake coords),OM-CL,24.1,32.9,16.8,59.0,265.05,1.472,4.889,127.18,0.0,4.89,26.0286,25.2786,34.6857,1.8017,1.8215,1089.68,251.5557,271.7757,0.6,0.6,36.3,49.8571,4
2021-09-12,Open-Meteo (Clear Lake coords),OM-CL,25.0,33.4,19.8,58.0,257.75,1.694,3.889,146.36,0.0,5.13,25.8714,25.0357,34.4143,1.8453,1.8036,1116.03,247.4871,269.1629,0.6,0.6,36.02,51.1429,4
2021-09-13,Open-Meteo (Clear Lake coords),OM-CL,25.0,34.5,15.6,58.0,261.92,1.278,2.306,110.42,0.0,4.73,25.5429,24.9214,34.1,1.8413,1.7302,1113.61,245.3371,266.6,0.6,0.6,35.4,53.2857,4
2021-09-14,Open-Meteo (Clear Lake coords),OM-CL,26.5,36.6,20.0,55.0,256.25,1.417,4.917,122.43,0.0,5.16,25.3571,25.1286,34.0571,1.7143,1.6747,1036.8,243.4029,263.7564,0.6,0.6,34.35,55.0,5
2021-09-15,Open-Meteo (Clear Lake coords),OM-CL,24.2,33.4,17.8,56.0,258.45,2.25,4.306,194.4,0.0,5.28,24.8714,25.2643,33.4857,1.754,1.6806,1060.82,245.1386,261.45,0.6,0.6,34.17,56.2857,4
2021-09-16,Open-Meteo (Clear Lake coords),OM-CL,21.8,30.6,13.8,58.0,255.56,1.806,3.889,156.04,0.0,4.7,24.3429,25.2571,33.1571,1.7064,1.6966,1032.05,260.1857,259.3007,0.6,0.6,35.04,57.0,5
2021-09-17,Open-Meteo (Clear Lake coords),OM-CL,22.5,31.0,15.0,58.0,252.2,2.083,3.944,179.97,0.0,4.86,24.1571,25.1643,33.2,1.7143,1.7283,1036.8,258.1686,256.515,0.0,0.6,34.75,57.4286,5
2021-09-18,Open-Meteo (Clear Lake coords),OM-CL,16.2,19.4,13.4,84.0,108.22,3.528,4.972,304.82,1.3,1.81,23.0286,24.5286,31.2714,2.008,1.9049,1214.44,235.7643,243.66,1.3,1.9,31.67,61.0,4
2021-09-19,Open-Meteo (Clear Lake coords),OM-CL,17.8,23.9,13.4,71.0,233.1,2.667,4.25,230.43,0.4,3.65,22.0,23.9357,29.9143,2.147,1.9961,1298.51,232.2429,239.865,1.7,2.3,30.19,62.8571,3
2021-09-20,Open-Meteo (Clear Lake coords),OM-CL,22.2,32.1,13.8,51.0,252.55,1.806,3.889,156.04,0.0,5.07,21.6,23.5714,29.5714,2.2224,2.0319,1344.13,230.9043,238.1207,1.7,2.3,30.53,61.8571,3
2021-09-21,Open-Meteo (Clear Lake coords),OM-CL,23.7,34.3,13.8,46.0,246.41,2.0,3.167,172.8,0.0,5.01,21.2,23.2786,29.2429,2.3057,2.01,1394.5,229.4986,236.4507,1.7,2.3,30.38,60.5714,2
2021-09-22,Open-Meteo (Clear Lake coords),OM-CL,24.2,32.5,18.3,51.0,241.67,2.056,3.111,177.64,0.0,4.85,21.2,23.0357,29.1143,2.278,2.016,1377.74,227.1014,236.12,1.7,2.3,29.95,59.8571,2
2021-09-23,Open-Meteo (Clear Lake coords),OM-CL,24.4,34.3,16.6,52.0,241.44,1.639,3.278,141.61,0.0,4.72,21.5714,22.9571,29.6429,2.2541,1.9803,1363.31,225.0843,242.635,1.7,2.3,29.97,59.0,2
2021-09-24,Open-Meteo (Clear Lake coords),OM-CL,24.9,34.8,17.4,55.0,238.54,1.278,3.667,110.42,0.0,4.53,21.9143,23.0357,30.1857,2.1391,1.9267,1293.76,223.1329,240.6507,1.7,1.7,29.64,58.5714,3
2021-09-25,Open-Meteo (Clear Lake coords),OM-CL,22.1,30.9,14.5,56.0,239.12,2.0,3.806,172.8,0.0,4.48,22.7571,22.8929,31.8286,1.9209,1.9644,1161.74,241.8329,238.7986,0.4,1.7,32.31,54.5714,3
2021-09-26,Open-Meteo (Clear Lake coords),OM-CL,18.6,27.3,13.3,66.0,234.95,2.806,4.0,242.44,0.0,4.25,22.8714,22.4357,32.3143,1.9407,2.0439,1173.75,242.0971,237.17,0.0,1.7,32.91,53.8571,3
2021-09-27,Open-Meteo (Clear Lake coords),OM-CL,16.2,23.3,12.4,81.0,152.66,3.972,5.444,343.18,1.1,2.49,22.0143,21.8071,31.0571,2.2501,2.2363,1360.89,227.8271,229.3657,1.1,2.8,30.33,58.1429,2
2021-09-28,Open-Meteo (Clear Lake coords),OM-CL,15.1,22.8,10.3,69.0,233.68,2.722,4.861,235.18,0.0,3.72,20.7857,20.9929,29.4143,2.3533,2.3295,1423.27,226.0086,227.7536,1.1,2.8,29.04,61.4286,2
2021-09-29,Open-Meteo (Clear Lake coords),OM-CL,16.8,26.7,9.0,68.0,222.8,1.611,2.861,139.19,0.0,3.65,19.7286,20.4643,28.5857,2.2897,2.2839,1384.82,223.3129,225.2071,1.1,2.8,27.84,63.8571,3
2021-09-30,Open-Meteo (Clear Lake coords),OM-CL,21.8,30.0,13.5,53.0,226.5,0.917,1.889,79.23,0.0,3.85,19.3571,20.4643,27.9714,2.1866,2.2204,1322.44,221.1786,223.1314,1.1,2.8,26.97,64.0,3
2021-10-01,Open-Meteo (Clear Lake coords),OM-CL,22.2,30.5,13.6,46.0,223.03,1.528,3.056,132.02,0.0,4.06,18.9714,20.4429,27.3571,2.2223,2.1807,1344.04,218.9629,221.0479,1.1,2.8,26.5,62.7143,3
2021-10-02,Open-Meteo (Clear Lake coords),OM-CL,22.8,31.9,16.1,52.0,221.99,1.306,3.25,112.84,0.0,3.97,19.0714,20.9143,27.5,2.1231,2.022,1284.08,216.5157,229.1743,1.1,1.5,25.99,62.1429,4
2021-10-03,Open-Meteo (Clear Lake coords),OM-CL,23.2,32.3,15.8,54.0,219.56,1.333,2.333,115.17,0.0,4.01,19.7286,21.3,28.2143,1.9127,1.9267,1156.81,214.3171,228.2071,1.1,1.1,25.75,60.4286,5
2021-10-04,Open-Meteo (Clear Lake coords),OM-CL,23.0,31.8,13.3,46.0,220.6,1.694,2.611,146.36,0.0,4.17,20.7,21.3571,29.4286,1.5873,1.9187,959.99,224.0229,225.925,0.0,1.1,27.43,55.4286,6
